split,day,underlying,protocol,opt,strike,lots,entry,stop,target,exit_price,action,entry_charge,exit_charge,net
test,2026-05-07,SENSEX,BETA,CE,77800.0,21,229.46,172.09,315.51,171.23,STOP,63.57,159.14,-24677.41
test,2026-05-07,SENSEX,BETA,CE,77800.0,20,243.36,182.52,334.63,332.95,TARGET,63.97,274.6,35496.78
test,2026-05-11,NIFTY,ALPHA,PE,24100.0,10,132.66,99.5,182.41,181.5,TARGET,68.41,285.01,36273.18
test,2026-05-18,FINNIFTY,ALPHA,CE,24900.0,5,421.26,315.94,579.23,470.78,THESIS_BROKEN,61.54,204.42,9639.69
test,2026-05-18,FINNIFTY,BETA,CE,24950.0,5,442.73,332.05,608.75,500.58,DAYLIGHT,63.49,215.87,11291.94
test,2026-05-13,SENSEX,ALPHA,PE,75100.0,11,418.09,313.57,574.87,572.0,TARGET,61.74,260.77,33537.39
test,2026-06-22,BANKEX,GAMMA,PE,65600.0,6,493.55,370.16,678.63,531.18,THESIS_BROKEN,60.44,203.8,6509.65
test,2026-05-22,FINNIFTY,BETA,CE,25450.0,10,234.78,176.09,322.83,256.31,THESIS_BROKEN,65.9,220.49,8324.81
test,2026-05-18,NIFTY,BETA,CE,23500.0,8,156.68,117.51,215.44,214.36,TARGET,65.94,270.6,34271.04
test,2026-05-25,FINNIFTY,ALPHA,PE,26100.0,14,169.44,127.08,232.99,171.19,THESIS_BROKEN,66.34,207.71,703.57
test,2026-05-19,NIFTY,ALPHA,CE,23600.0,11,113.83,85.37,156.51,84.94,STOP,65.9,158.18,-24053.26
test,2026-05-19,SENSEX,ALPHA,CE,75300.0,10,497.51,373.13,684.07,529.04,THESIS_BROKEN,64.87,223.02,6018.81
test,2026-05-19,NIFTY,ALPHA,CE,23600.0,12,104.32,78.24,143.45,77.85,STOP,65.89,158.15,-24049.03
test,2026-05-26,FINNIFTY,BETA,CE,26000.0,21,116.95,87.71,160.81,160.0,TARGET,67.85,281.71,35814.92
test,2026-05-19,NIFTY,ALPHA,CE,23600.0,15,85.89,64.42,118.1,64.09,STOP,67.13,162.07,-24747.54
test,2026-05-20,SENSEX,ALPHA,PE,75600.0,12,391.86,293.9,538.81,505.41,THESIS_BROKEN,62.6,252.21,26936.29
test,2026-05-21,SENSEX,ALPHA,CE,74900.0,20,246.93,185.2,339.53,299.25,THESIS_BROKEN,64.56,249.19,20613.55
test,2026-05-22,BANKNIFTY,ALPHA,CE,53800.0,12,541.29,405.97,744.27,544.61,THESIS_BROKEN,67.49,211.87,319.18
test,2026-05-25,BANKNIFTY,ALPHA,PE,55100.0,19,338.8,254.1,465.85,279.05,THESIS_BROKEN,67.09,176.33,-17272.81
test,2026-05-25,NIFTY,ALPHA,PE,24100.0,9,138.2,103.65,190.03,189.08,TARGET,65.62,268.71,34007.2
test,2026-05-25,NIFTY,ALPHA,PE,24100.0,9,139.61,104.71,191.97,191.01,TARGET,66.04,271.19,34354.17
test,2026-05-25,NIFTY,ALPHA,PE,24100.0,9,138.29,103.72,190.15,189.2,TARGET,65.65,268.87,34028.88
test,2026-05-25,NIFTY,ALPHA,PE,24100.0,10,128.04,96.03,176.06,129.6,THESIS_BROKEN,66.86,210.27,891.93
test,2026-05-26,SENSEX,ALPHA,CE,75800.0,13,377.52,283.14,519.09,395.21,THESIS_BROKEN,64.3,217.26,4318.88
test,2026-05-26,BANKNIFTY,ALPHA,CE,54900.0,39,167.73,125.8,230.63,125.17,STOP,67.79,164.22,-25130.18
test,2026-05-27,SENSEX,GAMMA,PE,76200.0,23,209.4,157.05,287.92,156.26,STOP,63.54,159.07,-24664.36
test,2026-05-29,NIFTY,ALPHA,CE,23800.0,6,202.71,152.03,278.72,254.97,THESIS_BROKEN,64.69,243.93,23208.72
test,2026-06-01,NIFTY,ALPHA,CE,23400.0,7,168.3,126.23,231.41,230.26,TARGET,63.4,255.75,32207.45
test,2026-06-04,SENSEX,ALPHA,CE,73900.0,17,280.28,210.21,385.39,383.46,TARGET,63.12,269.31,34748.12
test,2026-06-04,SENSEX,ALPHA,PE,74600.0,19,261.49,196.12,359.55,357.75,TARGET,64.8,279.82,36234.84
test,2026-06-11,FINNIFTY,BETA,CE,25150.0,5,492.98,369.73,677.84,557.4,THESIS_BROKEN,68.01,237.69,12578.9
test,2026-06-04,SENSEX,ALPHA,PE,74600.0,31,157.74,118.31,216.89,215.81,TARGET,64.15,275.77,35662.26
test,2026-06-05,NIFTY,ALPHA,CE,23300.0,6,212.83,159.62,292.64,225.42,THESIS_BROKEN,66.74,218.41,5380.01
test,2026-06-05,NIFTY,GAMMA,PE,23450.0,7,172.17,129.13,236.74,235.55,TARGET,64.31,261.09,32949.53
test,2026-06-15,FINNIFTY,BETA,CE,26250.0,5,422.4,316.8,580.8,477.6,THESIS_BROKEN,61.64,207.05,10771.31
test,2026-06-09,SENSEX,ALPHA,PE,74200.0,13,369.51,277.13,508.08,428.1,DAYLIGHT,63.44,233.37,14935.74
test,2026-06-11,SENSEX,ALPHA,PE,74100.0,19,259.95,194.96,357.43,226.51,THESIS_BROKEN,64.56,185.82,-12957.67
test,2026-06-11,SENSEX,ALPHA,CE,73800.0,22,220.66,165.5,303.41,301.89,TARGET,63.86,273.94,35403.6
test,2026-07-24,BANKEX,BETA,CE,64000.0,5,646.14,484.61,888.44,796.2,DAYLIGHT,63.8,248.68,22196.37
test,2026-06-23,FINNIFTY,BETA,CE,26550.0,1,233.68,175.26,321.32,195.77,THESIS_BROKEN,27.81,38.15,-1582.67
test,2026-07-28,BANKEX,ALPHA,CE,64400.0,7,416.99,312.74,573.36,311.18,STOP,59.92,146.76,-22426.93
test,2026-06-16,NIFTY,ALPHA,CE,23800.0,12,103.14,77.35,141.81,141.1,TARGET,65.4,267.48,33837.37
test,2026-06-16,NIFTY,ALPHA,CE,23800.0,12,110.18,82.63,151.49,150.73,TARGET,68.27,284.13,36150.29
test,2026-06-16,NIFTY,ALPHA,CE,23800.0,12,106.66,79.99,146.65,145.92,TARGET,66.85,275.8,34993.82
test,2026-07-30,BANKEX,ALPHA,CE,64300.0,14,228.84,171.63,314.66,225.72,THESIS_BROKEN,63.46,202.26,-1579.59
test,2026-06-17,SENSEX,ALPHA,CE,76800.0,14,350.06,262.55,481.34,361.38,THESIS_BROKEN,64.25,214.31,2891.04
test,2026-06-18,NIFTY,ALPHA,PE,24200.0,7,178.95,134.21,246.05,173.78,THESIS_BROKEN,65.92,198.81,-2979.64
test,2026-06-18,SENSEX,ALPHA,CE,76900.0,23,212.96,159.72,292.82,291.36,TARGET,64.23,276.19,35721.69
test,2026-06-18,SENSEX,BETA,CE,76800.0,20,242.0,181.5,332.75,331.09,TARGET,63.74,273.19,35297.57
test,2026-06-18,NIFTY,ALPHA,PE,24200.0,7,189.86,142.4,261.06,235.32,THESIS_BROKEN,68.5,260.85,23535.84
test,2026-06-19,NIFTY,ALPHA,PE,24100.0,7,167.33,125.5,230.08,167.71,THESIS_BROKEN,63.17,192.69,-58.85
test,2026-06-22,NIFTY,ALPHA,CE,24000.0,9,138.42,103.82,190.33,189.38,TARGET,65.68,269.1,34061.42
test,2026-06-30,FINNIFTY,ALPHA,CE,26550.0,32,76.47,57.35,105.15,57.07,STOP,67.7,163.88,-25069.69
test,2026-06-23,NIFTY,ALPHA,CE,24000.0,12,106.61,79.96,146.59,106.12,THESIS_BROKEN,66.82,207.03,-719.57
test,2026-06-23,SENSEX,GAMMA,PE,76700.0,12,398.46,298.85,547.89,400.89,THESIS_BROKEN,63.26,204.94,312.96
test,2026-06-24,SENSEX,ALPHA,PE,77100.0,14,343.38,257.53,472.14,388.7,THESIS_BROKEN,63.47,228.72,12397.62
test,2026-06-24,SENSEX,ALPHA,PE,77100.0,14,339.15,254.36,466.33,308.6,THESIS_BROKEN,62.97,186.45,-8804.19
test,2026-06-25,SENSEX,ALPHA,PE,77600.0,20,248.47,186.35,341.64,201.44,THESIS_BROKEN,64.81,175.46,-19052.37
test,2026-06-24,NIFTY,ALPHA,CE,23900.0,6,192.1,144.08,264.14,221.34,DAYLIGHT,62.53,214.88,12877.78
